file_name,file_id,bird_species,duration,max_amp,max_freq,max_period
Bent-Beak-Riffraff-2335.wav,2335,"1858    Bent-beak Riffraff
Name: bird_species, dtype: object",36.075125,0.48470482,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-258764.wav,258764,"1837    Bent-beak Riffraff
Name: bird_species, dtype: object",29.231041666666666,0.48570663,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-258765.wav,258765,"1836    Bent-beak Riffraff
Name: bird_species, dtype: object",41.45633333333333,0.50070155,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-260894.wav,260894,"1835    Bent-beak Riffraff
Name: bird_species, dtype: object",13.531458333333333,0.4759233,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-270664.wav,270664,"1865    Bent-beak Riffraff
Name: bird_species, dtype: object",21.002458333333333,0.69403845,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-275905.wav,275905,"1864    Bent-beak Riffraff
Name: bird_species, dtype: object",6.5045,0.9270706,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-275906.wav,275906,"1863    Bent-beak Riffraff
Name: bird_species, dtype: object",36.44083333333333,1.0093127,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-27815.wav,27815,"1855    Bent-beak Riffraff
Name: bird_species, dtype: object",20.950208333333332,0.89335483,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-28249.wav,28249,"1891    Bent-beak Riffraff
Name: bird_species, dtype: object",36.675958333333334,0.32057017,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-2889.wav,2889,"1857    Bent-beak Riffraff
Name: bird_species, dtype: object",22.12575,0.74008894,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-30317.wav,30317,"1854    Bent-beak Riffraff
Name: bird_species, dtype: object",36.336333333333336,0.7728446,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-303601.wav,303601,"1862    Bent-beak Riffraff
Name: bird_species, dtype: object",42.990875,0.4577308,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-340433.wav,340433,"1834    Bent-beak Riffraff
Name: bird_species, dtype: object",85.26370833333333,0.85379535,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-35359.wav,35359,"1890    Bent-beak Riffraff
Name: bird_species, dtype: object",82.207375,0.9903345,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-35360.wav,35360,"1853    Bent-beak Riffraff
Name: bird_species, dtype: object",46.367375,0.9676143,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-37041.wav,37041,"1889    Bent-beak Riffraff
Name: bird_species, dtype: object",33.72408333333333,0.9484672,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-38495.wav,38495,"1852    Bent-beak Riffraff
Name: bird_species, dtype: object",38.03429166666667,0.68111914,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-39720.wav,39720,"1888    Bent-beak Riffraff
Name: bird_species, dtype: object",50.468583333333335,0.9744844,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-401504.wav,401504,"1860    Bent-beak Riffraff
Name: bird_species, dtype: object",25.155958333333334,0.60437846,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-401505.wav,401505,"1859    Bent-beak Riffraff
Name: bird_species, dtype: object",33.489,0.6199927,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-42738.wav,42738,"1851    Bent-beak Riffraff
Name: bird_species, dtype: object",33.5935,0.75358003,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-539.wav,539,"1894    Bent-beak Riffraff
Name: bird_species, dtype: object",25.75675,0.39561716,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-54823.wav,54823,"1887    Bent-beak Riffraff
Name: bird_species, dtype: object",85.056,0.39194557,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-59214.wav,59214,"1850    Bent-beak Riffraff
Name: bird_species, dtype: object",37.511875,0.96918774,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-63312.wav,63312,"1886    Bent-beak Riffraff
Name: bird_species, dtype: object",19.1425,0.74171615,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-63313.wav,63313,"1885    Bent-beak Riffraff
Name: bird_species, dtype: object",21.02625,0.40635523,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-63314.wav,63314,"1884    Bent-beak Riffraff
Name: bird_species, dtype: object",1.39875,1.0614612,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-63315.wav,63315,"1883    Bent-beak Riffraff
Name: bird_species, dtype: object",51.906,0.59062207,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-68023.wav,68023,"1882    Bent-beak Riffraff
Name: bird_species, dtype: object",49.240833333333335,0.37116888,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-69888.wav,69888,"1849    Bent-beak Riffraff
Name: bird_species, dtype: object",82.32,0.9994513,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-73460.wav,73460,"1881    Bent-beak Riffraff
Name: bird_species, dtype: object",36.00004166666667,0.52971953,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-73461.wav,73461,"1880    Bent-beak Riffraff
Name: bird_species, dtype: object",42.56220833333333,0.35894826,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-751.wav,751,"1893    Bent-beak Riffraff
Name: bird_species, dtype: object",82.050625,1.017106,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-76077.wav,76077,"1848    Bent-beak Riffraff
Name: bird_species, dtype: object",99.072,0.86718583,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-77030.wav,77030,"1847    Bent-beak Riffraff
Name: bird_species, dtype: object",27.14125,0.913727,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-81439.wav,81439,"1846    Bent-beak Riffraff
Name: bird_species, dtype: object",59.28,0.84568864,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-84084.wav,84084,"1879    Bent-beak Riffraff
Name: bird_species, dtype: object",13.992,0.5801603,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-86.wav,86,"1895    Bent-beak Riffraff
Name: bird_species, dtype: object",30.432666666666666,0.3654589,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-87864.wav,87864,"1878    Bent-beak Riffraff
Name: bird_species, dtype: object",75.648,0.95782745,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-88362.wav,88362,"1845    Bent-beak Riffraff
Name: bird_species, dtype: object",50.28575,1.007936,12000.0,8.333333333333333e-05
Bent-Beak-Riffraff-88452.wav,88452,"1844    Bent-beak Riffraff
Name: bird_species, dtype: object",70.739625,0.94689345,12000.0,8.333333333333333e-05
Blue-collared-Zipper-113765.wav,113765,"Series([], Name: bird_species, dtype: object)",11.807375,0.37239158,12000.0,8.333333333333333e-05
Blue-collared-Zipper-116386.wav,116386,"227    Blue-collared Zipper
Name: bird_species, dtype: object",18.312,0.7320671,12000.0,8.333333333333333e-05
Blue-collared-Zipper-116387.wav,116387,"204    Blue-collared Zipper
Name: bird_species, dtype: object",10.968,0.82011896,12000.0,8.333333333333333e-05
Blue-collared-Zipper-122690.wav,122690,"226    Blue-collared Zipper
Name: bird_species, dtype: object",14.968166666666667,0.46893263,12000.0,8.333333333333333e-05
Blue-collared-Zipper-13297.wav,13297,"236    Blue-collared Zipper
Name: bird_species, dtype: object",20.53225,0.9362046,12000.0,8.333333333333333e-05
Blue-collared-Zipper-146158.wav,146158,"225    Blue-collared Zipper
Name: bird_species, dtype: object",18.024,0.57913834,12000.0,8.333333333333333e-05
Blue-collared-Zipper-166768.wav,166768,"224    Blue-collared Zipper
Name: bird_species, dtype: object",50.520833333333336,0.4231796,12000.0,8.333333333333333e-05
Blue-collared-Zipper-167890.wav,167890,"203    Blue-collared Zipper
Name: bird_species, dtype: object",63.869416666666666,0.34508228,12000.0,8.333333333333333e-05
Blue-collared-Zipper-176506.wav,176506,"Series([], Name: bird_species, dtype: object)",5.2245,0.9499592,12000.0,8.333333333333333e-05
Blue-collared-Zipper-181434.wav,181434,"223    Blue-collared Zipper
Name: bird_species, dtype: object",2.4698333333333333,0.5123694,12000.0,8.333333333333333e-05
Blue-collared-Zipper-183581.wav,183581,"202    Blue-collared Zipper
Name: bird_species, dtype: object",34.8735,0.13806313,12000.0,8.333333333333333e-05
Blue-collared-Zipper-189831.wav,189831,"201    Blue-collared Zipper
Name: bird_species, dtype: object",37.4335,0.09926418,12000.0,8.333333333333333e-05
Blue-collared-Zipper-211636.wav,211636,"222    Blue-collared Zipper
Name: bird_species, dtype: object",23.118375,0.50847423,12000.0,8.333333333333333e-05
Blue-collared-Zipper-230054.wav,230054,"200    Blue-collared Zipper
Name: bird_species, dtype: object",27.038166666666665,0.50490946,12000.0,8.333333333333333e-05
Blue-collared-Zipper-230055.wav,230055,"221    Blue-collared Zipper
Name: bird_species, dtype: object",12.582708333333333,0.47582936,12000.0,8.333333333333333e-05
Blue-collared-Zipper-230056.wav,230056,"220    Blue-collared Zipper
Name: bird_species, dtype: object",4.838125,0.46296576,12000.0,8.333333333333333e-05
Blue-collared-Zipper-230057.wav,230057,"219    Blue-collared Zipper
Name: bird_species, dtype: object",4.6498333333333335,0.40398455,12000.0,8.333333333333333e-05
Blue-collared-Zipper-230058.wav,230058,"218    Blue-collared Zipper
Name: bird_species, dtype: object",8.1095,0.45532337,12000.0,8.333333333333333e-05
Blue-collared-Zipper-230059.wav,230059,"217    Blue-collared Zipper
Name: bird_species, dtype: object",8.529583333333333,0.44080964,12000.0,8.333333333333333e-05
Blue-collared-Zipper-230060.wav,230060,"216    Blue-collared Zipper
Name: bird_species, dtype: object",22.081625,0.29639083,12000.0,8.333333333333333e-05
Blue-collared-Zipper-239018.wav,239018,"199    Blue-collared Zipper
Name: bird_species, dtype: object",50.129,0.6642745,12000.0,8.333333333333333e-05
Blue-collared-Zipper-239019.wav,239019,"198    Blue-collared Zipper
Name: bird_species, dtype: object",11.180416666666666,0.7161317,12000.0,8.333333333333333e-05
Blue-collared-Zipper-239020.wav,239020,"215    Blue-collared Zipper
Name: bird_species, dtype: object",6.844083333333334,0.39433035,12000.0,8.333333333333333e-05
Blue-collared-Zipper-239021.wav,239021,"214    Blue-collared Zipper
Name: bird_species, dtype: object",7.497166666666667,0.81813127,12000.0,8.333333333333333e-05
Blue-collared-Zipper-239022.wav,239022,"197    Blue-collared Zipper
Name: bird_species, dtype: object",5.302875,0.69897157,12000.0,8.333333333333333e-05
Blue-collared-Zipper-239023.wav,239023,"196    Blue-collared Zipper
Name: bird_species, dtype: object",11.859625,0.50834584,12000.0,8.333333333333333e-05
Blue-collared-Zipper-239025.wav,239025,"195    Blue-collared Zipper
Name: bird_species, dtype: object",13.087375,0.91788656,12000.0,8.333333333333333e-05
Blue-collared-Zipper-24011.wav,24011,"235    Blue-collared Zipper
Name: bird_species, dtype: object",25.103708333333334,0.30169502,12000.0,8.333333333333333e-05
Blue-collared-Zipper-251568.wav,251568,"213    Blue-collared Zipper
Name: bird_species, dtype: object",20.950208333333332,0.43513727,12000.0,8.333333333333333e-05
Blue-collared-Zipper-251569.wav,251569,"212    Blue-collared Zipper
Name: bird_species, dtype: object",20.924083333333332,0.5628206,12000.0,8.333333333333333e-05
Blue-collared-Zipper-251570.wav,251570,"211    Blue-collared Zipper
Name: bird_species, dtype: object",79.490625,0.9091176,12000.0,8.333333333333333e-05
Blue-collared-Zipper-254122.wav,254122,"210    Blue-collared Zipper
Name: bird_species, dtype: object",60.673291666666664,0.5646709,12000.0,8.333333333333333e-05
Blue-collared-Zipper-257777.wav,257777,"194    Blue-collared Zipper
Name: bird_species, dtype: object",12.617166666666666,0.45522642,12000.0,8.333333333333333e-05
Blue-collared-Zipper-260444.wav,260444,"193    Blue-collared Zipper
Name: bird_species, dtype: object",16.013083333333334,0.5024326,12000.0,8.333333333333333e-05
Blue-collared-Zipper-273667.wav,273667,"209    Blue-collared Zipper
Name: bird_species, dtype: object",27.03675,0.45648712,12000.0,8.333333333333333e-05
Blue-collared-Zipper-274462.wav,274462,"192    Blue-collared Zipper
Name: bird_species, dtype: object",29.204916666666666,0.7296297,12000.0,8.333333333333333e-05
Blue-collared-Zipper-30074.wav,30074,"206    Blue-collared Zipper
Name: bird_species, dtype: object",8.856,0.6624901,12000.0,8.333333333333333e-05
Blue-collared-Zipper-3371.wav,3371,"208    Blue-collared Zipper
Name: bird_species, dtype: object",34.690625,0.26275387,12000.0,8.333333333333333e-05
Blue-collared-Zipper-341352.wav,341352,"191    Blue-collared Zipper
Name: bird_species, dtype: object",11.023708333333333,0.19462858,12000.0,8.333333333333333e-05
Blue-collared-Zipper-347893.wav,347893,"190    Blue-collared Zipper
Name: bird_species, dtype: object",15.307791666666667,0.18219519,12000.0,8.333333333333333e-05
Blue-collared-Zipper-374413.wav,374413,"189    Blue-collared Zipper
Name: bird_species, dtype: object",10.370625,0.37779605,12000.0,8.333333333333333e-05
Blue-collared-Zipper-41940.wav,41940,"234    Blue-collared Zipper
Name: bird_species, dtype: object",35.89225,0.10651225,12000.0,8.333333333333333e-05
Blue-collared-Zipper-48782.wav,48782,"205    Blue-collared Zipper
Name: bird_species, dtype: object",20.218791666666668,0.61367315,12000.0,8.333333333333333e-05
Blue-collared-Zipper-52081.wav,52081,"232    Blue-collared Zipper
Name: bird_species, dtype: object",24.502875,0.83615494,12000.0,8.333333333333333e-05
Blue-collared-Zipper-6135.wav,6135,"207    Blue-collared Zipper
Name: bird_species, dtype: object",19.591875,1.1315233,12000.0,8.333333333333333e-05
Blue-collared-Zipper-74191.wav,74191,"231    Blue-collared Zipper
Name: bird_species, dtype: object",37.552125,0.8546958,12000.0,8.333333333333333e-05
Blue-collared-Zipper-74792.wav,74792,"230    Blue-collared Zipper
Name: bird_species, dtype: object",8.542041666666666,0.057302356,12000.0,8.333333333333333e-05
Blue-collared-Zipper-85427.wav,85427,"229    Blue-collared Zipper
Name: bird_species, dtype: object",26.070208333333333,0.6761804,12000.0,8.333333333333333e-05
Blue-collared-Zipper-95988.wav,95988,"228    Blue-collared Zipper
Name: bird_species, dtype: object",21.524916666666666,0.72897005,12000.0,8.333333333333333e-05
Bombadil-100086.wav,100086,"332    Bombadil
Name: bird_species, dtype: object",91.71595833333333,0.7545324,12000.0,8.333333333333333e-05
Bombadil-100087.wav,100087,"331    Bombadil
Name: bird_species, dtype: object",18.18125,0.738549,12000.0,8.333333333333333e-05
Bombadil-100088.wav,100088,"330    Bombadil
Name: bird_species, dtype: object",13.688166666666667,0.58299136,12000.0,8.333333333333333e-05
Bombadil-100089.wav,100089,"285    Bombadil
Name: bird_species, dtype: object",17.998375,0.7446732,12000.0,8.333333333333333e-05
Bombadil-101449.wav,101449,"329    Bombadil
Name: bird_species, dtype: object",139.598375,1.2223083,12000.0,8.333333333333333e-05
Bombadil-101450.wav,101450,"328    Bombadil
Name: bird_species, dtype: object",166.19104166666668,0.4513391,12000.0,8.333333333333333e-05
Bombadil-1366.wav,1366,"368    Bombadil
Name: bird_species, dtype: object",13.583708333333334,0.7877017,12000.0,8.333333333333333e-05
Bombadil-13791.wav,13791,"367    Bombadil
Name: bird_species, dtype: object",58.40983333333333,0.7560681,12000.0,8.333333333333333e-05
Bombadil-13792.wav,13792,"293    Bombadil
Name: bird_species, dtype: object",65.04491666666667,0.7216275,12000.0,8.333333333333333e-05
Bombadil-147289.wav,147289,"284    Bombadil
Name: bird_species, dtype: object",18.552,0.10693845,12000.0,8.333333333333333e-05
Bombadil-153037.wav,153037,"327    Bombadil
Name: bird_species, dtype: object",286.69391666666667,0.17853783,12000.0,8.333333333333333e-05
Bombadil-153038.wav,153038,"326    Bombadil
Name: bird_species, dtype: object",300.04245833333334,0.20638146,12000.0,8.333333333333333e-05
Bombadil-153344.wav,153344,"325    Bombadil
Name: bird_species, dtype: object",79.30779166666666,0.41288397,12000.0,8.333333333333333e-05
Bombadil-153879.wav,153879,"324    Bombadil
Name: bird_species, dtype: object",34.06370833333333,0.7258948,12000.0,8.333333333333333e-05
Bombadil-155548.wav,155548,"283    Bombadil
Name: bird_species, dtype: object",205.824,0.7734183,12000.0,8.333333333333333e-05
Bombadil-160543.wav,160543,"282    Bombadil
Name: bird_species, dtype: object",149.544,0.9564023,12000.0,8.333333333333333e-05
Bombadil-160622.wav,160622,"323    Bombadil
Name: bird_species, dtype: object",273.264,0.40756804,12000.0,8.333333333333333e-05
Bombadil-160803.wav,160803,"322    Bombadil
Name: bird_species, dtype: object",14.328,0.59216094,12000.0,8.333333333333333e-05
Bombadil-177471.wav,177471,"281    Bombadil
Name: bird_species, dtype: object",251.03341666666665,0.44285458,12000.0,8.333333333333333e-05
Bombadil-177472.wav,177472,"280    Bombadil
Name: bird_species, dtype: object",75.78125,0.6251131,12000.0,8.333333333333333e-05
Bombadil-178244.wav,178244,"279    Bombadil
Name: bird_species, dtype: object",51.487375,0.66732985,12000.0,8.333333333333333e-05
Bombadil-179960.wav,179960,"321    Bombadil
Name: bird_species, dtype: object",31.973916666666668,0.6151824,12000.0,8.333333333333333e-05
Bombadil-179961.wav,179961,"320    Bombadil
Name: bird_species, dtype: object",23.066125,0.3785522,12000.0,8.333333333333333e-05
Bombadil-179962.wav,179962,"319    Bombadil
Name: bird_species, dtype: object",160.339625,0.52003515,12000.0,8.333333333333333e-05
Bombadil-180230.wav,180230,"278    Bombadil
Name: bird_species, dtype: object",19.278375,0.23527928,12000.0,8.333333333333333e-05
Bombadil-182689.wav,182689,"277    Bombadil
Name: bird_species, dtype: object",38.373916666666666,0.5020421,12000.0,8.333333333333333e-05
Bombadil-185518.wav,185518,"276    Bombadil
Name: bird_species, dtype: object",296.90779166666664,0.91936725,12000.0,8.333333333333333e-05
Bombadil-185521.wav,185521,"275    Bombadil
Name: bird_species, dtype: object",219.219625,0.9502828,12000.0,8.333333333333333e-05
Bombadil-185812.wav,185812,"274    Bombadil
Name: bird_species, dtype: object",69.74695833333334,0.66273,12000.0,8.333333333333333e-05
Bombadil-185814.wav,185814,"273    Bombadil
Name: bird_species, dtype: object",92.65633333333334,0.69833195,12000.0,8.333333333333333e-05
Bombadil-185815.wav,185815,"272    Bombadil
Name: bird_species, dtype: object",90.04408333333333,0.927375,12000.0,8.333333333333333e-05
Bombadil-185817.wav,185817,"318    Bombadil
Name: bird_species, dtype: object",99.65716666666667,0.7608737,12000.0,8.333333333333333e-05
Bombadil-185819.wav,185819,"317    Bombadil
Name: bird_species, dtype: object",57.65225,0.553305,12000.0,8.333333333333333e-05
Bombadil-185821.wav,185821,"316    Bombadil
Name: bird_species, dtype: object",6.791875,0.90145445,12000.0,8.333333333333333e-05
Bombadil-199590.wav,199590,"315    Bombadil
Name: bird_species, dtype: object",11.974125,0.092507884,12000.0,8.333333333333333e-05
Bombadil-206157.wav,206157,"271    Bombadil
Name: bird_species, dtype: object",298.428375,0.91124976,12000.0,8.333333333333333e-05
Bombadil-206183.wav,206183,"314    Bombadil
Name: bird_species, dtype: object",300.0018333333333,0.40604502,12000.0,8.333333333333333e-05
Bombadil-237361.wav,237361,"313    Bombadil
Name: bird_species, dtype: object",177.031875,0.05929283,12000.0,8.333333333333333e-05
Bombadil-246110.wav,246110,"312    Bombadil
Name: bird_species, dtype: object",23.139708333333335,0.67631775,12000.0,8.333333333333333e-05
Bombadil-246112.wav,246112,"270    Bombadil
Name: bird_species, dtype: object",96.181375,0.62869936,12000.0,8.333333333333333e-05
Bombadil-253399.wav,253399,"311    Bombadil
Name: bird_species, dtype: object",40.986125,0.3522229,12000.0,8.333333333333333e-05
Bombadil-254449.wav,254449,"310    Bombadil
Name: bird_species, dtype: object",6.63875,0.02958636,12000.0,8.333333333333333e-05
Bombadil-278827.wav,278827,"309    Bombadil
Name: bird_species, dtype: object",24.288,0.039500885,12000.0,8.333333333333333e-05
Bombadil-278828.wav,278828,"308    Bombadil
Name: bird_species, dtype: object",35.76,0.09967267,12000.0,8.333333333333333e-05
Bombadil-278925.wav,278925,"307    Bombadil
Name: bird_species, dtype: object",33.144,0.10512213,12000.0,8.333333333333333e-05
Bombadil-278928.wav,278928,"306    Bombadil
Name: bird_species, dtype: object",9.384,0.025023708,12000.0,8.333333333333333e-05
Bombadil-292085.wav,292085,"269    Bombadil
Name: bird_species, dtype: object",12.62425,0.95667577,12000.0,8.333333333333333e-05
Bombadil-296883.wav,296883,"268    Bombadil
Name: bird_species, dtype: object",43.608,0.98585665,12000.0,8.333333333333333e-05
Bombadil-296884.wav,296884,"305    Bombadil
Name: bird_species, dtype: object",48.864,0.634933,12000.0,8.333333333333333e-05
Bombadil-296886.wav,296886,"267    Bombadil
Name: bird_species, dtype: object",93.384,0.79079646,12000.0,8.333333333333333e-05
Bombadil-296887.wav,296887,"304    Bombadil
Name: bird_species, dtype: object",14.04,0.4528159,12000.0,8.333333333333333e-05
Bombadil-296888.wav,296888,"266    Bombadil
Name: bird_species, dtype: object",47.232,0.81843907,12000.0,8.333333333333333e-05
Bombadil-296892.wav,296892,"303    Bombadil
Name: bird_species, dtype: object",75.936,0.57467276,12000.0,8.333333333333333e-05
Bombadil-31047.wav,31047,"366    Bombadil
Name: bird_species, dtype: object",13.567166666666667,0.5059927,12000.0,8.333333333333333e-05
Bombadil-31049.wav,31049,"365    Bombadil
Name: bird_species, dtype: object",5.825375,0.5486928,12000.0,8.333333333333333e-05
Bombadil-31202.wav,31202,"364    Bombadil
Name: bird_species, dtype: object",9.288208333333333,1.0028371,12000.0,8.333333333333333e-05
Bombadil-31203.wav,31203,"363    Bombadil
Name: bird_species, dtype: object",17.820625,0.7357693,12000.0,8.333333333333333e-05
Bombadil-31204.wav,31204,"362    Bombadil
Name: bird_species, dtype: object",7.8,0.34674767,12000.0,8.333333333333333e-05
Bombadil-31205.wav,31205,"361    Bombadil
Name: bird_species, dtype: object",7.464,0.39078805,12000.0,8.333333333333333e-05
Bombadil-31206.wav,31206,"360    Bombadil
Name: bird_species, dtype: object",5.472,0.56475693,12000.0,8.333333333333333e-05
Bombadil-313482.wav,313482,"265    Bombadil
Name: bird_species, dtype: object",137.472,0.6027851,12000.0,8.333333333333333e-05
Bombadil-313534.wav,313534,"302    Bombadil
Name: bird_species, dtype: object",76.2,0.46141028,12000.0,8.333333333333333e-05
Bombadil-314099.wav,314099,"301    Bombadil
Name: bird_species, dtype: object",11.59475,0.03272303,12000.0,8.333333333333333e-05
Bombadil-314298.wav,314298,"264    Bombadil
Name: bird_species, dtype: object",57.961125,0.505905,12000.0,8.333333333333333e-05
Bombadil-317040.wav,317040,"300    Bombadil
Name: bird_species, dtype: object",18.063708333333334,0.17407887,12000.0,8.333333333333333e-05
Bombadil-317206.wav,317206,"263    Bombadil
Name: bird_species, dtype: object",4.1735,0.07433604,12000.0,8.333333333333333e-05
Bombadil-318349.wav,318349,"262    Bombadil
Name: bird_species, dtype: object",54.099625,0.85397816,12000.0,8.333333333333333e-05
Bombadil-318350.wav,318350,"261    Bombadil
Name: bird_species, dtype: object",65.54125,0.6539805,12000.0,8.333333333333333e-05
Bombadil-319716.wav,319716,"299    Bombadil
Name: bird_species, dtype: object",26.909958333333332,0.62076235,12000.0,8.333333333333333e-05
Bombadil-326730.wav,326730,"298    Bombadil
Name: bird_species, dtype: object",44.43429166666667,0.26202026,12000.0,8.333333333333333e-05
Bombadil-328931.wav,328931,"297    Bombadil
Name: bird_species, dtype: object",40.620416666666664,0.7908626,12000.0,8.333333333333333e-05
Bombadil-333314.wav,333314,"260    Bombadil
Name: bird_species, dtype: object",93.91566666666667,0.38473484,12000.0,8.333333333333333e-05
Bombadil-337962.wav,337962,"296    Bombadil
Name: bird_species, dtype: object",26.671041666666667,0.5377298,12000.0,8.333333333333333e-05
Bombadil-337963.wav,337963,"295    Bombadil
Name: bird_species, dtype: object",23.1445,0.64390445,12000.0,8.333333333333333e-05
Bombadil-372594.wav,372594,"259    Bombadil
Name: bird_species, dtype: object",55.589666666666666,0.42717987,12000.0,8.333333333333333e-05
Bombadil-373488.wav,373488,"258    Bombadil
Name: bird_species, dtype: object",144.7445,0.9724283,12000.0,8.333333333333333e-05
Bombadil-381413.wav,381413,"257    Bombadil
Name: bird_species, dtype: object",18.922333333333334,0.46503472,12000.0,8.333333333333333e-05
Bombadil-381414.wav,381414,"256    Bombadil
Name: bird_species, dtype: object",5.064166666666667,0.27118108,12000.0,8.333333333333333e-05
Bombadil-388171.wav,388171,"294    Bombadil
Name: bird_species, dtype: object",120.81633333333333,0.46759462,12000.0,8.333333333333333e-05
